shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
nairobi_mombasa,-1.686381773,37.07895743,95
nairobi_mombasa,-1.687644747,37.07984247,96
nairobi_mombasa,-1.688920905,37.08063958,97
nairobi_mombasa,-1.690227255,37.08129956,98
nairobi_mombasa,-1.6924863,37.08193334,99
nairobi_mombasa,-1.693964287,37.08219908,100
nairobi_mombasa,-1.695662584,37.08224998,101
nairobi_mombasa,-1.697107436,37.08221153,102
nairobi_mombasa,-1.699536624,37.0822496,103
nairobi_mombasa,-1.701085213,37.08235569,104
nairobi_mombasa,-1.702538766,37.0825573,105
nairobi_mombasa,-1.703836124,37.08301011,106
nairobi_mombasa,-1.705307854,37.08350605,107
nairobi_mombasa,-1.71005998,37.08499529,108
nairobi_mombasa,-1.711480854,37.08539806,109
nairobi_mombasa,-1.713774274,37.08577235,110
nairobi_mombasa,-1.715238101,37.08585568,111
nairobi_mombasa,-1.723953069,37.0861893,112
nairobi_mombasa,-1.731602855,37.08651432,113
nairobi_mombasa,-1.736008123,37.08665366,114
nairobi_mombasa,-1.745983032,37.08703379,115
nairobi_mombasa,-1.753222533,37.08727995,116
nairobi_mombasa,-1.762137195,37.08760905,117
nairobi_mombasa,-1.768809032,37.08794492,118
nairobi_mombasa,-1.769694767,37.0880439,119
nairobi_mombasa,-1.770908584,37.08822216,120
nairobi_mombasa,-1.772912956,37.08863646,121
nairobi_mombasa,-1.774909899,37.08925867,122
nairobi_mombasa,-1.778185851,37.09081847,123
nairobi_mombasa,-1.779888837,37.0918886,124
nairobi_mombasa,-1.78518703,37.09557736,125
nairobi_mombasa,-1.792774586,37.10092297,126
nairobi_mombasa,-1.793403983,37.10146201,127
nairobi_mombasa,-1.794201233,37.10210123,128
nairobi_mombasa,-1.796151834,37.10405958,129
nairobi_mombasa,-1.798273253,37.10615112,130
nairobi_mombasa,-1.799077382,37.10696044,131
nairobi_mombasa,-1.799554747,37.10739615,132
nairobi_mombasa,-1.799998273,37.10777764,133
nairobi_mombasa,-1.800839387,37.10842712,134
nairobi_mombasa,-1.801527075,37.10882933,135
nairobi_mombasa,-1.802224847,37.10919873,136
nairobi_mombasa,-1.802904523,37.10955897,137
nairobi_mombasa,-1.804353453,37.11017277,138
nairobi_mombasa,-1.80549136,37.11062647,139
nairobi_mombasa,-1.807340054,37.11134542,140
nairobi_mombasa,-1.809138098,37.11198567,141
nairobi_mombasa,-1.809671588,37.11211799,142
nairobi_mombasa,-1.810383739,37.11244473,143
nairobi_mombasa,-1.811654149,37.11307699,144
nairobi_mombasa,-1.81279151,37.11377632,145
nairobi_mombasa,-1.813858243,37.11434797,146
nairobi_mombasa,-1.815179232,37.11509375,147
nairobi_mombasa,-1.816433429,37.11582315,148
nairobi_mombasa,-1.817461359,37.11641086,149
nairobi_mombasa,-1.818268058,37.11677514,150
nairobi_mombasa,-1.819140491,37.11713421,151
nairobi_mombasa,-1.823208781,37.11858881,152
nairobi_mombasa,-1.823661985,37.11872374,153
nairobi_mombasa,-1.824858583,37.11925006,154
nairobi_mombasa,-1.825709509,37.11967514,155
nairobi_mombasa,-1.827716977,37.12097247,156
nairobi_mombasa,-1.829438997,37.12217563,157
nairobi_mombasa,-1.830433235,37.12280344,158
nairobi_mombasa,-1.83119624,37.12321819,159
nairobi_mombasa,-1.832062908,37.12362784,160
nairobi_mombasa,-1.83286437,37.12394563,161
nairobi_mombasa,-1.833718638,37.1242788,162
nairobi_mombasa,-1.834543576,37.12448969,163
nairobi_mombasa,-1.839415534,37.12563667,164
nairobi_mombasa,-1.844456253,37.12675688,165
nairobi_mombasa,-1.845341905,37.12693919,166
nairobi_mombasa,-1.846066817,37.12711732,167
nairobi_mombasa,-1.848686335,37.12751563,168
nairobi_mombasa,-1.850691131,37.12776256,169
nairobi_mombasa,-1.852669946,37.12797522,170
nairobi_mombasa,-1.855831334,37.12829497,171
nairobi_mombasa,-1.856517712,37.12837044,172
nairobi_mombasa,-1.857158713,37.12852302,173
nairobi_mombasa,-1.858053209,37.12878667,174
nairobi_mombasa,-1.858706255,37.12904078,175
nairobi_mombasa,-1.85943773,37.12934857,176
nairobi_mombasa,-1.859986148,37.12963032,177
nairobi_mombasa,-1.860524888,37.12991841,178
nairobi_mombasa,-1.860876953,37.13016278,179
nairobi_mombasa,-1.861337838,37.13051501,180
nairobi_mombasa,-1.861833625,37.13094501,181
nairobi_mombasa,-1.862790377,37.1319026,182
nairobi_mombasa,-1.86373983,37.13293339,183
nairobi_mombasa,-1.86556922,37.13493914,184
nairobi_mombasa,-1.867910933,37.13749955,185
nairobi_mombasa,-1.868814014,37.1385214,186
nairobi_mombasa,-1.869344789,37.13904379,187
nairobi_mombasa,-1.869992339,37.13960894,188
nairobi_mombasa,-1.870945394,37.1403356,189
nairobi_mombasa,-1.872361761,37.14134316,190
nairobi_mombasa,-1.873369376,37.14205415,191
nairobi_mombasa,-1.875206224,37.14337599,192
nairobi_mombasa,-1.8762692,37.14416686,193
nairobi_mombasa,-1.8772769,37.14475768,194
nairobi_mombasa,-1.878029797,37.14518553,195
nairobi_mombasa,-1.87923722,37.14573304,196
nairobi_mombasa,-1.879521632,37.14589124,197
nairobi_mombasa,-1.88301494,37.1472889,198
nairobi_mombasa,-1.886151032,37.14851615,199
nairobi_mombasa,-1.887647698,37.14892673,200
nairobi_mombasa,-1.889918524,37.14989831,201
nairobi_mombasa,-1.891561218,37.1508142,202
nairobi_mombasa,-1.895437037,37.15289252,203
nairobi_mombasa,-1.896901471,37.15371552,204
nairobi_mombasa,-1.897752757,37.15437372,205
nairobi_mombasa,-1.89840742,37.15485999,206
nairobi_mombasa,-1.900781515,37.15685163,207
nairobi_mombasa,-1.901994076,37.15794492,208
nairobi_mombasa,-1.903031284,37.15895154,209
nairobi_mombasa,-1.904008946,37.15993205,210
nairobi_mombasa,-1.905328033,37.16119069,211
nairobi_mombasa,-1.906570775,37.16217108,212
nairobi_mombasa,-1.907398221,37.16274409,213
nairobi_mombasa,-1.908801087,37.16353783,214
nairobi_mombasa,-1.909659658,37.16398117,215
nairobi_mombasa,-1.910514842,37.16434735,216
nairobi_mombasa,-1.91163272,37.16486258,217
nairobi_mombasa,-1.912618505,37.16548089,218
nairobi_mombasa,-1.913493715,37.16593,219
nairobi_mombasa,-1.914499032,37.16638454,220
nairobi_mombasa,-1.934913399,37.17624985,221
nairobi_mombasa,-1.93919144,37.18226259,222
nairobi_mombasa,-1.940877551,37.20082063,223
nairobi_mombasa,-1.940200231,37.20662325,224
nairobi_mombasa,-1.937629109,37.21773963,225
nairobi_mombasa,-1.936743275,37.22153715,226
nairobi_mombasa,-1.937215975,37.22470527,227
nairobi_mombasa,-1.93854593,37.22792023,228
nairobi_mombasa,-1.940171538,37.23126672,229
nairobi_mombasa,-1.941901546,37.23295621,230
nairobi_mombasa,-1.943994508,37.23426003,231
nairobi_mombasa,-1.945370662,37.23497486,232
nairobi_mombasa,-1.946913079,37.23537097,233
nairobi_mombasa,-1.949024294,37.23554487,234
nairobi_mombasa,-1.951216307,37.23530644,235
nairobi_mombasa,-1.953444146,37.2350174,236
nairobi_mombasa,-1.961062146,37.23383599,237
nairobi_mombasa,-1.965158083,37.23320646,238
nairobi_mombasa,-1.967981478,37.23287178,239
nairobi_mombasa,-1.969462099,37.23281223,240
nairobi_mombasa,-1.971592912,37.23309479,241
nairobi_mombasa,-1.972795599,37.23341776,242
nairobi_mombasa,-1.974171292,37.23403696,243
nairobi_mombasa,-1.975694074,37.23501493,244
nairobi_mombasa,-1.976832681,37.23607209,245
nairobi_mombasa,-1.979592385,37.23933609,246
nairobi_mombasa,-1.987926554,37.24944453,247
nairobi_mombasa,-1.992374482,37.25488307,248
nairobi_mombasa,-1.993684985,37.25657291,249
nairobi_mombasa,-1.995739016,37.26062925,250
nairobi_mombasa,-1.996947916,37.26304362,251
nairobi_mombasa,-1.999052898,37.26733829,252
nairobi_mombasa,-2.000420214,37.26995203,253
nairobi_mombasa,-2.002136417,37.27331778,254
nairobi_mombasa,-2.003137738,37.27474459,255
nairobi_mombasa,-2.004419541,37.27618561,256
nairobi_mombasa,-2.006941211,37.2788548,257
nairobi_mombasa,-2.008338204,37.28090798,258
nairobi_mombasa,-2.00899579,37.2826671,259
nairobi_mombasa,-2.009492875,37.28545799,260
nairobi_mombasa,-2.009395232,37.28901109,261
nairobi_mombasa,-2.009157902,37.29514036,262
nairobi_mombasa,-2.008923207,37.29965604,263
nairobi_mombasa,-2.008863355,37.30301467,264
nairobi_mombasa,-2.008839138,37.30435634,265
nairobi_mombasa,-2.009051631,37.30684463,266
nairobi_mombasa,-2.009803903,37.31566226,267
nairobi_mombasa,-2.010647146,37.32508581,268
nairobi_mombasa,-2.011300616,37.33316213,269
nairobi_mombasa,-2.011767168,37.33809898,270
nairobi_mombasa,-2.012014362,37.34117862,271
nairobi_mombasa,-2.012272024,37.3441214,272
nairobi_mombasa,-2.012480477,37.34651702,273
nairobi_mombasa,-2.012958723,37.35196452,274
nairobi_mombasa,-2.013039619,37.35289348,275
nairobi_mombasa,-2.013103774,37.35392697,276
nairobi_mombasa,-2.013225201,37.35518995,277
nairobi_mombasa,-2.013398452,37.35696898,278
nairobi_mombasa,-2.013604325,37.35861889,279
nairobi_mombasa,-2.013879996,37.35982737,280
nairobi_mombasa,-2.014306863,37.36116382,281
nairobi_mombasa,-2.016079624,37.36467947,282
nairobi_mombasa,-2.016915451,37.36664424,283
nairobi_mombasa,-2.017686977,37.368193,284
nairobi_mombasa,-2.018572302,37.36997478,285
nairobi_mombasa,-2.020913781,37.37486158,286
nairobi_mombasa,-2.023599132,37.38042434,287
nairobi_mombasa,-2.024386782,37.38194164,288
nairobi_mombasa,-2.026434783,37.38496168,289
nairobi_mombasa,-2.027170343,37.38593845,290
nairobi_mombasa,-2.030731317,37.3908636,291
nairobi_mombasa,-2.032661378,37.39357248,292
nairobi_mombasa,-2.033829678,37.3951591,293
nairobi_mombasa,-2.036006863,37.39817265,294
nairobi_mombasa,-2.03788419,37.40074697,295
nairobi_mombasa,-2.039140805,37.40249489,296
nairobi_mombasa,-2.042431005,37.40703816,297
nairobi_mombasa,-2.043687452,37.40875136,298
nairobi_mombasa,-2.04597009,37.41192445,299
nairobi_mombasa,-2.047180819,37.41360206,300
nairobi_mombasa,-2.050949244,37.41880354,301
nairobi_mombasa,-2.052937196,37.42149449,302
nairobi_mombasa,-2.056081537,37.42585244,303
nairobi_mombasa,-2.057453104,37.42772766,304
nairobi_mombasa,-2.060010688,37.43127034,305
nairobi_mombasa,-2.062261145,37.43437481,306
nairobi_mombasa,-2.064777703,37.43786912,307
nairobi_mombasa,-2.068065671,37.4422878,308
nairobi_mombasa,-2.070743418,37.44597164,309
nairobi_mombasa,-2.072689457,37.44868831,310
nairobi_mombasa,-2.074787212,37.45161107,311
nairobi_mombasa,-2.075671541,37.45280874,312
nairobi_mombasa,-2.076334516,37.45379968,313
nairobi_mombasa,-2.076661782,37.45441383,314
nairobi_mombasa,-2.077303252,37.4558213,315
nairobi_mombasa,-2.078596581,37.45901467,316
nairobi_mombasa,-2.079764203,37.46198119,317
nairobi_mombasa,-2.08151715,37.46636934,318
nairobi_mombasa,-2.083976402,37.4726318,319
nairobi_mombasa,-2.086992274,37.48021062,320
nairobi_mombasa,-2.088447002,37.48421357,321
nairobi_mombasa,-2.09049861,37.48944644,322
nairobi_mombasa,-2.092441414,37.49434442,323
nairobi_mombasa,-2.094239306,37.49898483,324
nairobi_mombasa,-2.097895336,37.50802389,325
nairobi_mombasa,-2.098838783,37.51038411,326
nairobi_mombasa,-2.099483854,37.51159134,327
nairobi_mombasa,-2.100212458,37.51281311,328
nairobi_mombasa,-2.101718274,37.51458058,329
nairobi_mombasa,-2.102893781,37.51569145,330
nairobi_mombasa,-2.105510783,37.51802715,331
nairobi_mombasa,-2.110876148,37.52296304,332
nairobi_mombasa,-2.112836715,37.52478325,333
nairobi_mombasa,-2.115663984,37.52735985,334
nairobi_mombasa,-2.116727582,37.52852136,335
nairobi_mombasa,-2.117483354,37.5295052,336
nairobi_mombasa,-2.118704077,37.53155049,337
nairobi_mombasa,-2.119924865,37.53380166,338
nairobi_mombasa,-2.121819113,37.53737463,339
nairobi_mombasa,-2.122942722,37.53916946,340
nairobi_mombasa,-2.124103495,37.54077909,341
nairobi_mombasa,-2.125652251,37.54279468,342
nairobi_mombasa,-2.127220297,37.54494567,343
nairobi_mombasa,-2.128854347,37.5474598,344
nairobi_mombasa,-2.12986934,37.55028435,345
nairobi_mombasa,-2.130864326,37.55489791,346
nairobi_mombasa,-2.131943306,37.55978545,347
nairobi_mombasa,-2.133869268,37.56574582,348
nairobi_mombasa,-2.135574965,37.56846439,349
nairobi_mombasa,-2.137326748,37.57060381,350
nairobi_mombasa,-2.144470985,37.57937557,351
nairobi_mombasa,-2.149160071,37.58511343,352
nairobi_mombasa,-2.153681092,37.59060581,353
nairobi_mombasa,-2.154890722,37.59226763,354
nairobi_mombasa,-2.155717306,37.59383455,355
nairobi_mombasa,-2.15651695,37.596083,356
nairobi_mombasa,-2.158725148,37.60337355,357
nairobi_mombasa,-2.161365415,37.61218283,358
nairobi_mombasa,-2.16314301,37.61795792,359
nairobi_mombasa,-2.164424239,37.62308041,360
nairobi_mombasa,-2.165128532,37.62647315,361
nairobi_mombasa,-2.166499138,37.63262851,362
nairobi_mombasa,-2.167666521,37.63774803,363
nairobi_mombasa,-2.168647269,37.64192224,364
nairobi_mombasa,-2.169148049,37.64358693,365
nairobi_mombasa,-2.169745252,37.64489275,366
nairobi_mombasa,-2.170429165,37.64615603,367
nairobi_mombasa,-2.17235727,37.64912001,368
nairobi_mombasa,-2.17393706,37.65164939,369
nairobi_mombasa,-2.178575068,37.65915697,370
nairobi_mombasa,-2.18026765,37.66187309,371
nairobi_mombasa,-2.181353245,37.6635649,372
nairobi_mombasa,-2.182704773,37.66566808,373
nairobi_mombasa,-2.183234563,37.66662358,374
nairobi_mombasa,-2.183864152,37.66758586,375
nairobi_mombasa,-2.184739513,37.66901986,376
nairobi_mombasa,-2.185578873,37.67076547,377
nairobi_mombasa,-2.186235185,37.67250852,378
nairobi_mombasa,-2.186647034,37.67451242,379
nairobi_mombasa,-2.186727819,37.67684002,380
nairobi_mombasa,-2.186641686,37.67887376,381
nairobi_mombasa,-2.186521811,37.68086551,382
nairobi_mombasa,-2.186667963,37.6829579,383
nairobi_mombasa,-2.186953307,37.68443885,384
nairobi_mombasa,-2.187059274,37.68486915,385
nairobi_mombasa,-2.187855436,37.68704372,386
nairobi_mombasa,-2.188514496,37.68843288,387
nairobi_mombasa,-2.189334163,37.69011908,388
nairobi_mombasa,-2.190613466,37.69286964,389
nairobi_mombasa,-2.192594409,37.69698349,390
nairobi_mombasa,-2.195934318,37.7038676,391
nairobi_mombasa,-2.198201167,37.70852092,392
nairobi_mombasa,-2.199380103,37.71108623,393
nairobi_mombasa,-2.201875356,37.71598047,394
nairobi_mombasa,-2.204346256,37.72137811,395
nairobi_mombasa,-2.205840292,37.7244696,396
nairobi_mombasa,-2.207013284,37.72636082,397
nairobi_mombasa,-2.20907939,37.72925283,398
nairobi_mombasa,-2.210757521,37.73171976,399
nairobi_mombasa,-2.212266651,37.73375739,400
nairobi_mombasa,-2.213561025,37.73548241,401
nairobi_mombasa,-2.215303912,37.73800241,402
nairobi_mombasa,-2.217373006,37.74097185,403
nairobi_mombasa,-2.218618407,37.74274076,404
nairobi_mombasa,-2.21971699,37.74431258,405
nairobi_mombasa,-2.220895413,37.74596049,406
nairobi_mombasa,-2.22208893,37.74758498,407
nairobi_mombasa,-2.223697937,37.74985604,408
nairobi_mombasa,-2.225389966,37.75226077,409
nairobi_mombasa,-2.22771806,37.75556162,410
nairobi_mombasa,-2.228884552,37.75713188,411
nairobi_mombasa,-2.231246158,37.7603971,412
nairobi_mombasa,-2.231933735,37.76138734,413
nairobi_mombasa,-2.233042106,37.76306563,414
nairobi_mombasa,-2.233662174,37.7640838,415
nairobi_mombasa,-2.235407951,37.76710446,416
nairobi_mombasa,-2.236556797,37.76915593,417
nairobi_mombasa,-2.238241607,37.77208241,418
nairobi_mombasa,-2.24094328,37.77692044,419
nairobi_mombasa,-2.242724979,37.78009754,420
nairobi_mombasa,-2.244400869,37.78306957,421
nairobi_mombasa,-2.246276461,37.78638335,422
nairobi_mombasa,-2.247464571,37.78826435,423
nairobi_mombasa,-2.248526589,37.78960265,424
nairobi_mombasa,-2.249233936,37.79040482,425
nairobi_mombasa,-2.252428294,37.7938942,426
nairobi_mombasa,-2.25372721,37.79539875,427
nairobi_mombasa,-2.256151897,37.79802463,428
nairobi_mombasa,-2.257373182,37.79935307,429
nairobi_mombasa,-2.261118427,37.80345582,430
nairobi_mombasa,-2.263150664,37.80561473,431
nairobi_mombasa,-2.264052865,37.80658393,432
nairobi_mombasa,-2.265540806,37.80833166,433
nairobi_mombasa,-2.266758104,37.80966294,434
nairobi_mombasa,-2.267882297,37.81090362,435
nairobi_mombasa,-2.269013451,37.81214322,436
nairobi_mombasa,-2.271190007,37.8145591,437
nairobi_mombasa,-2.272633825,37.81609832,438
nairobi_mombasa,-2.273927652,37.81749849,439
nairobi_mombasa,-2.275349655,37.81909099,440
nairobi_mombasa,-2.276672617,37.82056133,441
nairobi_mombasa,-2.277749497,37.82175457,442
nairobi_mombasa,-2.279469896,37.82364641,443
nairobi_mombasa,-2.280586327,37.82477547,444
nairobi_mombasa,-2.281956147,37.82606284,445
nairobi_mombasa,-2.28305168,37.82717777,446
nairobi_mombasa,-2.284863453,37.82926737,447
nairobi_mombasa,-2.286519884,37.83136677,448
nairobi_mombasa,-2.288007951,37.8330244,449
nairobi_mombasa,-2.288894006,37.83398596,450
nairobi_mombasa,-2.290717713,37.83599393,451
nairobi_mombasa,-2.291931404,37.83732614,452
nairobi_mombasa,-2.293408658,37.83893327,453
nairobi_mombasa,-2.294658567,37.84032277,454
nairobi_mombasa,-2.29519981,37.84091791,455
nairobi_mombasa,-2.296871449,37.84276916,456
nairobi_mombasa,-2.298832076,37.84492603,457
nairobi_mombasa,-2.300822959,37.84708139,458
nairobi_mombasa,-2.304102785,37.85070732,459
nairobi_mombasa,-2.310501832,37.85772955,460
nairobi_mombasa,-2.31706532,37.86492189,461
nairobi_mombasa,-2.322114693,37.87049869,462
nairobi_mombasa,-2.32685756,37.87571963,463
nairobi_mombasa,-2.332334548,37.88171491,464
nairobi_mombasa,-2.334475821,37.88397997,465
nairobi_mombasa,-2.335895629,37.88512686,466
nairobi_mombasa,-2.336971028,37.88582287,467
nairobi_mombasa,-2.339008208,37.88686004,468
nairobi_mombasa,-2.343754747,37.88912463,469
nairobi_mombasa,-2.348510312,37.89143909,470
nairobi_mombasa,-2.356731069,37.8953124,471
nairobi_mombasa,-2.365520339,37.89955556,472
nairobi_mombasa,-2.374021461,37.90360739,473
nairobi_mombasa,-2.378335019,37.90571836,474
nairobi_mombasa,-2.382183493,37.90753989,475
nairobi_mombasa,-2.383133358,37.90795506,476
nairobi_mombasa,-2.385947628,37.90903605,477
nairobi_mombasa,-2.388067508,37.90976493,478
nairobi_mombasa,-2.389392233,37.91026165,479
nairobi_mombasa,-2.391763433,37.911419,480
nairobi_mombasa,-2.393789375,37.9129479,481
nairobi_mombasa,-2.395183205,37.91435789,482
nairobi_mombasa,-2.397326181,37.9170155,483
nairobi_mombasa,-2.398823457,37.91887406,484
nairobi_mombasa,-2.401549368,37.92230555,485
nairobi_mombasa,-2.402401326,37.92371999,486
nairobi_mombasa,-2.403249319,37.9253926,487
nairobi_mombasa,-2.403995376,37.9276233,488
nairobi_mombasa,-2.405562576,37.93345168,489
nairobi_mombasa,-2.406514699,37.93706558,490
nairobi_mombasa,-2.407917859,37.94242886,491
nairobi_mombasa,-2.410285484,37.95150579,492
nairobi_mombasa,-2.411127024,37.95428209,493
nairobi_mombasa,-2.411810764,37.95565745,494
nairobi_mombasa,-2.4131652,37.9576688,495
nairobi_mombasa,-2.415921714,37.96108388,496
nairobi_mombasa,-2.419966746,37.96605688,497
nairobi_mombasa,-2.426173833,37.97365921,498
nairobi_mombasa,-2.428433605,37.97636362,499
nairobi_mombasa,-2.429826038,37.97769716,500
nairobi_mombasa,-2.431104332,37.97866783,501
nairobi_mombasa,-2.433231042,37.97987718,502
nairobi_mombasa,-2.434982003,37.98069926,503
nairobi_mombasa,-2.439543743,37.98291903,504
nairobi_mombasa,-2.448363513,37.98710785,505
nairobi_mombasa,-2.452752499,37.9892373,506
nairobi_mombasa,-2.457392145,37.99144718,507
nairobi_mombasa,-2.459207005,37.99243872,508
nairobi_mombasa,-2.460791846,37.99334637,509
nairobi_mombasa,-2.462060858,37.9944491,510
nairobi_mombasa,-2.463757503,37.99641474,511
nairobi_mombasa,-2.464633561,37.99770127,512
nairobi_mombasa,-2.465732662,37.99932952,513
nairobi_mombasa,-2.466973125,38.00122602,514
nairobi_mombasa,-2.469097182,38.00449552,515
nairobi_mombasa,-2.470342592,38.00620414,516
nairobi_mombasa,-2.47146895,38.00747346,517
nairobi_mombasa,-2.472598256,38.0083694,518
nairobi_mombasa,-2.474156623,38.00946026,519
nairobi_mombasa,-2.475239499,38.01005698,520
nairobi_mombasa,-2.476217083,38.01050316,521
nairobi_mombasa,-2.478791728,38.01149274,522
nairobi_mombasa,-2.487009017,38.01461339,523
nairobi_mombasa,-2.490271411,38.01594928,524
nairobi_mombasa,-2.491980312,38.01693772,525
nairobi_mombasa,-2.493968164,38.01858065,526
nairobi_mombasa,-2.496041533,38.02056849,527
nairobi_mombasa,-2.499180551,38.02380844,528
nairobi_mombasa,-2.50038815,38.02554022,529
nairobi_mombasa,-2.501856892,38.0287416,530
nairobi_mombasa,-2.505890834,38.03727796,531
nairobi_mombasa,-2.507580605,38.0393945,532
nairobi_mombasa,-2.509712141,38.04129415,533
nairobi_mombasa,-2.511195441,38.0422126,534
nairobi_mombasa,-2.515806485,38.04479243,535
nairobi_mombasa,-2.517608113,38.04654422,536
nairobi_mombasa,-2.520028098,38.04939103,537
nairobi_mombasa,-2.525949995,38.05667203,538
nairobi_mombasa,-2.52887651,38.06016279,539
nairobi_mombasa,-2.530572845,38.06192695,540
nairobi_mombasa,-2.532534806,38.06312254,541
nairobi_mombasa,-2.536313424,38.0642445,542
nairobi_mombasa,-2.538305898,38.06430259,543
nairobi_mombasa,-2.542891934,38.06448497,544
nairobi_mombasa,-2.545130053,38.06462391,545
nairobi_mombasa,-2.547329736,38.0653851,546
nairobi_mombasa,-2.549521121,38.06671878,547
nairobi_mombasa,-2.551285299,38.06842096,548
nairobi_mombasa,-2.553478516,38.07075567,549
nairobi_mombasa,-2.555990891,38.07331721,550
nairobi_mombasa,-2.557938979,38.0751967,551
nairobi_mombasa,-2.559102279,38.07605789,552
nairobi_mombasa,-2.562530429,38.07842878,553
nairobi_mombasa,-2.565108365,38.08019355,554
nairobi_mombasa,-2.568963176,38.08288576,555
nairobi_mombasa,-2.571391033,38.08451576,556
nairobi_mombasa,-2.576302667,38.08777004,557
nairobi_mombasa,-2.577217158,38.08871622,558
nairobi_mombasa,-2.578083021,38.08965931,559
nairobi_mombasa,-2.579192515,38.09156508,560
nairobi_mombasa,-2.580238762,38.09404236,561
nairobi_mombasa,-2.582801142,38.10019727,562
nairobi_mombasa,-2.583814096,38.1023594,563
nairobi_mombasa,-2.584893722,38.10394615,564
nairobi_mombasa,-2.585972897,38.10517896,565
nairobi_mombasa,-2.587408532,38.10655658,566
nairobi_mombasa,-2.588354099,38.10721271,567
nairobi_mombasa,-2.592156115,38.10955341,568
nairobi_mombasa,-2.594961486,38.11121314,569
nairobi_mombasa,-2.598496816,38.11330146,570
nairobi_mombasa,-2.600716074,38.11455411,571
nairobi_mombasa,-2.604330928,38.11670822,572
nairobi_mombasa,-2.606604787,38.11836177,573
nairobi_mombasa,-2.608779299,38.12008658,574
nairobi_mombasa,-2.610966382,38.12174966,575
nairobi_mombasa,-2.613092085,38.12342838,576
nairobi_mombasa,-2.617562132,38.12703586,577
nairobi_mombasa,-2.619061024,38.12839417,578
nairobi_mombasa,-2.62037176,38.12982509,579
nairobi_mombasa,-2.62156198,38.13148285,580
nairobi_mombasa,-2.622967998,38.13423198,581
nairobi_mombasa,-2.624912831,38.13841237,582
nairobi_mombasa,-2.626232862,38.14129717,583
nairobi_mombasa,-2.627311062,38.14376292,584
nairobi_mombasa,-2.62816315,38.14505245,585
nairobi_mombasa,-2.629089616,38.14610329,586
nairobi_mombasa,-2.630550342,38.14739299,587
nairobi_mombasa,-2.632165965,38.14835585,588
nairobi_mombasa,-2.633784106,38.1489795,589
nairobi_mombasa,-2.636667995,38.14993371,590
nairobi_mombasa,-2.638494144,38.15059194,591
nairobi_mombasa,-2.641783266,38.15176178,592
nairobi_mombasa,-2.643797735,38.15242765,593
nairobi_mombasa,-2.645522738,38.15302252,594
nairobi_mombasa,-2.646803635,38.15344947,595
nairobi_mombasa,-2.648809615,38.15411372,596
nairobi_mombasa,-2.653124005,38.15557375,597
nairobi_mombasa,-2.65490395,38.15607704,598
nairobi_mombasa,-2.656802629,38.15644873,599
nairobi_mombasa,-2.661424601,38.15734699,600
nairobi_mombasa,-2.664174039,38.15785103,601
nairobi_mombasa,-2.666732974,38.15837806,602
nairobi_mombasa,-2.668872447,38.15876214,603
nairobi_mombasa,-2.670527107,38.15911871,604
nairobi_mombasa,-2.671929028,38.15953327,605
nairobi_mombasa,-2.674026246,38.1604221,606
nairobi_mombasa,-2.675399254,38.1612835,607
nairobi_mombasa,-2.676582951,38.16205887,608
nairobi_mombasa,-2.679565385,38.1639997,609
nairobi_mombasa,-2.681054971,38.16504583,610
nairobi_mombasa,-2.68305513,38.16636407,611
nairobi_mombasa,-2.684510341,38.16733699,612
nairobi_mombasa,-2.687570393,38.16935609,613
nairobi_mombasa,-2.689194893,38.17048198,614
nairobi_mombasa,-2.690455947,38.17126915,615
nairobi_mombasa,-2.692001841,38.17232339,616
nairobi_mombasa,-2.693262484,38.17313293,617
nairobi_mombasa,-2.694451841,38.17386695,618
nairobi_mombasa,-2.696037039,38.17498492,619
nairobi_mombasa,-2.697555483,38.17598927,620
nairobi_mombasa,-2.698331505,38.17655089,621
nairobi_mombasa,-2.699606216,38.17765009,622
nairobi_mombasa,-2.700391804,38.17860536,623
nairobi_mombasa,-2.701234473,38.17980025,624
nairobi_mombasa,-2.703989911,38.1836215,625
nairobi_mombasa,-2.706692134,38.1873733,626
nairobi_mombasa,-2.709782255,38.19158078,627
nairobi_mombasa,-2.714440551,38.19804697,628
nairobi_mombasa,-2.722570415,38.2094501,629
nairobi_mombasa,-2.728465462,38.21754181,630
nairobi_mombasa,-2.737389028,38.22995797,631
nairobi_mombasa,-2.746154374,38.24216783,632
nairobi_mombasa,-2.750378915,38.2480274,633
nairobi_mombasa,-2.754342572,38.25351441,634
nairobi_mombasa,-2.757604962,38.25808235,635
nairobi_mombasa,-2.758750059,38.25951721,636
nairobi_mombasa,-2.76117649,38.26208916,637
nairobi_mombasa,-2.765263419,38.26609061,638
nairobi_mombasa,-2.771530022,38.27247845,639
nairobi_mombasa,-2.774881016,38.27582785,640
nairobi_mombasa,-2.777843632,38.27884163,641
nairobi_mombasa,-2.780447951,38.28149451,642
nairobi_mombasa,-2.785085341,38.28611647,643
nairobi_mombasa,-2.787774905,38.28875275,644
nairobi_mombasa,-2.789779053,38.29116476,645
nairobi_mombasa,-2.790550286,38.29217996,646
nairobi_mombasa,-2.793785332,38.29631661,647
nairobi_mombasa,-2.794943862,38.29772824,648
nairobi_mombasa,-2.796741451,38.29951084,649
nairobi_mombasa,-2.798846435,38.30116957,650
nairobi_mombasa,-2.801388931,38.3027239,651
nairobi_mombasa,-2.803329469,38.30386661,652
